filename,filepath,song_label,participant_id,recording_type,take_number,sample_rate,num_channels,duration_seconds
S180_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S180_whistle_2_Feeling.wav,Feeling,S180,whistle,2,44100,1,16.947120181405896
S180_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S180_whistle_2_Happy.wav,Happy,S180,whistle,2,44100,1,17.68297052154195
S180_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S180_whistle_2_RememberMe.wav,RememberMe,S180,whistle,2,44100,1,17.42124716553288
S181_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S181_hum_1_Necessities.wav,Necessities,S181,hum,1,48000,1,26.496
S181_hum_3_RememberMe.wav,data/MLEndHWII_sample_800/S181_hum_3_RememberMe.wav,RememberMe,S181,hum,3,48000,1,27.050666666666668
S181_hum_4_Friend.wav,data/MLEndHWII_sample_800/S181_hum_4_Friend.wav,Friend,S181,hum,4,48000,1,27.477333333333334
S181_hum_4_Happy.wav,data/MLEndHWII_sample_800/S181_hum_4_Happy.wav,Happy,S181,hum,4,48000,1,25.514666666666667
S182_whistle_1_Married.wav,data/MLEndHWII_sample_800/S182_whistle_1_Married.wav,Married,S182,whistle,1,44100,1,19.929569160997733
S182_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S182_whistle_2_Feeling.wav,Feeling,S182,whistle,2,44100,1,19.863628117913834
S182_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S182_whistle_2_Necessities.wav,Necessities,S182,whistle,2,44100,1,15.241201814058957
S182_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S182_whistle_2_RememberMe.wav,RememberMe,S182,whistle,2,44100,1,20.38204081632653
S183_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S183_hum_1_NewYork.wav,NewYork,S183,hum,1,44100,2,15.70310657596372
S183_hum_3_Friend.wav,data/MLEndHWII_sample_800/S183_hum_3_Friend.wav,Friend,S183,hum,3,44100,2,18.436621315192745
S183_hum_3_Married.wav,data/MLEndHWII_sample_800/S183_hum_3_Married.wav,Married,S183,hum,3,44100,2,22.117619047619048
S183_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S183_hum_3_TryEverything.wav,TryEverything,S183,hum,3,44100,2,26.993809523809524
S184_hum_2_Married.wav,data/MLEndHWII_sample_800/S184_hum_2_Married.wav,Married,S184,hum,2,44100,2,37.03643990929705
S184_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S184_hum_2_Necessities.wav,Necessities,S184,hum,2,44100,2,35.570680272108845
S184_hum_2_RememberMe.wav,data/MLEndHWII_sample_800/S184_hum_2_RememberMe.wav,RememberMe,S184,hum,2,44100,2,37.44278911564626
S184_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S184_whistle_1_Friend.wav,Friend,S184,whistle,1,44100,2,30.128503401360543
S185_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S185_whistle_1_Happy.wav,Happy,S185,whistle,1,44100,2,27.008321995464854
S185_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S185_whistle_1_Necessities.wav,Necessities,S185,whistle,1,44100,2,29.60077097505669
S185_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S185_whistle_1_TryEverything.wav,TryEverything,S185,whistle,1,44100,2,29.90342403628118
S185_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S185_whistle_2_Friend.wav,Friend,S185,whistle,2,44100,2,34.05260770975057
S185_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S185_whistle_2_RememberMe.wav,RememberMe,S185,whistle,2,44100,2,36.39566893424036
S186_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S186_whistle_1_Friend.wav,Friend,S186,whistle,1,44100,2,20.114897959183672
S186_whistle_1_Married.wav,data/MLEndHWII_sample_800/S186_whistle_1_Married.wav,Married,S186,whistle,1,44100,2,20.89857142857143
S186_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S186_whistle_2_Happy.wav,Happy,S186,whistle,2,44100,2,19.086802721088436
S186_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S186_whistle_2_TryEverything.wav,TryEverything,S186,whistle,2,44100,2,20.271020408163267
S187_hum_1_Friend.wav,data/MLEndHWII_sample_800/S187_hum_1_Friend.wav,Friend,S187,hum,1,44100,2,24.976575963718822
S187_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S187_hum_2_TryEverything.wav,TryEverything,S187,hum,2,44100,2,20.695396825396827
S187_whistle_1_Married.wav,data/MLEndHWII_sample_800/S187_whistle_1_Married.wav,Married,S187,whistle,1,44100,2,30.17204081632653
S187_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S187_whistle_2_NewYork.wav,NewYork,S187,whistle,2,44100,2,19.18609977324263
S188_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S188_hum_1_RememberMe.wav,RememberMe,S188,hum,1,44100,1,36.74328798185941
S188_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S188_whistle_1_NewYork.wav,NewYork,S188,whistle,1,44100,1,17.51716553287982
S188_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S188_whistle_2_Feeling.wav,Feeling,S188,whistle,2,44100,1,27.176666666666666
S188_whistle_2_Married.wav,data/MLEndHWII_sample_800/S188_whistle_2_Married.wav,Married,S188,whistle,2,44100,1,27.64106575963719
S18_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S18_whistle_1_Feeling.wav,Feeling,S18,whistle,1,44100,1,20.566802721088436
S18_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S18_whistle_1_Friend.wav,Friend,S18,whistle,1,44100,1,21.356326530612243
S18_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S18_whistle_1_NewYork.wav,NewYork,S18,whistle,1,44100,1,20.96156462585034
S18_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S18_whistle_1_TryEverything.wav,TryEverything,S18,whistle,1,44100,1,20.510408163265307
S19_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S19_hum_1_NewYork.wav,NewYork,S19,hum,1,44100,2,16.864104308390022
S19_hum_4_Friend.wav,data/MLEndHWII_sample_800/S19_hum_4_Friend.wav,Friend,S19,hum,4,44100,2,21.11625850340136
S19_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S19_whistle_1_Happy.wav,Happy,S19,whistle,1,44100,2,20.187460317460317
S19_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S19_whistle_2_RememberMe.wav,RememberMe,S19,whistle,2,44100,2,19.81013605442177
S1_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S1_hum_2_Necessities.wav,Necessities,S1,hum,2,44100,2,19.142562358276646
S1_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S1_hum_2_TryEverything.wav,TryEverything,S1,hum,2,44100,2,25.557074829931974
S1_whistle_1_Married.wav,data/MLEndHWII_sample_800/S1_whistle_1_Married.wav,Married,S1,whistle,1,44100,2,19.229637188208617
S1_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S1_whistle_1_NewYork.wav,NewYork,S1,whistle,1,44100,2,16.922154195011338
S1_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S1_whistle_2_Friend.wav,Friend,S1,whistle,2,44100,2,21.34845804988662
S20_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S20_hum_1_Feeling.wav,Feeling,S20,hum,1,44100,1,16.760136054421768
S20_hum_2_RememberMe.wav,data/MLEndHWII_sample_800/S20_hum_2_RememberMe.wav,RememberMe,S20,hum,2,44100,1,18.945918367346938
S20_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S20_hum_3_TryEverything.wav,TryEverything,S20,hum,3,44100,1,16.42895691609977
S20_hum_4_Happy.wav,data/MLEndHWII_sample_800/S20_hum_4_Happy.wav,Happy,S20,hum,4,44100,1,17.819909297052153
S20_hum_4_NewYork.wav,data/MLEndHWII_sample_800/S20_hum_4_NewYork.wav,NewYork,S20,hum,4,44100,1,16.958843537414968
S21_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S21_hum_1_TryEverything.wav,TryEverything,S21,hum,1,44100,1,31.52106575963719
S21_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S21_whistle_1_Feeling.wav,Feeling,S21,whistle,1,44100,1,32.61240362811792
S21_whistle_1_Married.wav,data/MLEndHWII_sample_800/S21_whistle_1_Married.wav,Married,S21,whistle,1,44100,1,24.264829931972788
S21_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S21_whistle_1_Necessities.wav,Necessities,S21,whistle,1,44100,1,19.445873015873016
S21_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S21_whistle_1_RememberMe.wav,RememberMe,S21,whistle,1,44100,1,25.65612244897959
S22_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S22_whistle_1_Friend.wav,Friend,S22,whistle,1,48000,1,24.85333333333333
S22_whistle_1_Married.wav,data/MLEndHWII_sample_800/S22_whistle_1_Married.wav,Married,S22,whistle,1,48000,1,29.717333333333332
S22_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S22_whistle_1_Necessities.wav,Necessities,S22,whistle,1,48000,1,28.096
S22_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S22_whistle_2_NewYork.wav,NewYork,S22,whistle,2,48000,1,17.664
S23_hum_1_Married.wav,data/MLEndHWII_sample_800/S23_hum_1_Married.wav,Married,S23,hum,1,44100,2,26.006349206349206
S23_hum_2_Friend.wav,data/MLEndHWII_sample_800/S23_hum_2_Friend.wav,Friend,S23,hum,2,44100,2,22.11698412698413
S23_hum_2_Happy.wav,data/MLEndHWII_sample_800/S23_hum_2_Happy.wav,Happy,S23,hum,2,44100,2,25.847324263038548
S23_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S23_hum_2_NewYork.wav,NewYork,S23,hum,2,44100,2,18.471451247165533
S24_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S24_hum_1_Feeling.wav,Feeling,S24,hum,1,44100,2,35.32396825396825
S24_whistle_1_Married.wav,data/MLEndHWII_sample_800/S24_whistle_1_Married.wav,Married,S24,whistle,1,44100,2,28.227369614512472
S24_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S24_whistle_2_Happy.wav,Happy,S24,whistle,2,44100,2,24.86857142857143
S24_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S24_whistle_2_RememberMe.wav,RememberMe,S24,whistle,2,44100,2,27.29503401360544
S25_hum_2_Friend.wav,data/MLEndHWII_sample_800/S25_hum_2_Friend.wav,Friend,S25,hum,2,44100,1,20.282607709750568
S25_hum_2_Married.wav,data/MLEndHWII_sample_800/S25_hum_2_Married.wav,Married,S25,hum,2,44100,1,19.58451247165533
S25_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S25_whistle_1_Happy.wav,Happy,S25,whistle,1,44100,1,20.95700680272109
S25_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S25_whistle_2_NewYork.wav,NewYork,S25,whistle,2,44100,1,15.964444444444444
S26_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S26_hum_1_NewYork.wav,NewYork,S26,hum,1,44100,2,19.258662131519273
S26_hum_2_RememberMe.wav,data/MLEndHWII_sample_800/S26_hum_2_RememberMe.wav,RememberMe,S26,hum,2,44100,2,19.737573696145123
S26_hum_4_Friend.wav,data/MLEndHWII_sample_800/S26_hum_4_Friend.wav,Friend,S26,hum,4,44100,2,20.62283446712018
S26_hum_4_Married.wav,data/MLEndHWII_sample_800/S26_hum_4_Married.wav,Married,S26,hum,4,44100,2,18.59108843537415
S26_hum_4_TryEverything.wav,data/MLEndHWII_sample_800/S26_hum_4_TryEverything.wav,TryEverything,S26,hum,4,44100,2,19.81013605442177
S27_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S27_whistle_1_Friend.wav,Friend,S27,whistle,1,44100,2,14.266371882086167
S27_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S27_whistle_1_Happy.wav,Happy,S27,whistle,1,44100,2,13.482698412698413
S27_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S27_whistle_1_Necessities.wav,Necessities,S27,whistle,1,44100,2,17.2559410430839
S27_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S27_whistle_1_TryEverything.wav,TryEverything,S27,whistle,1,44100,2,17.61875283446712
S28_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S28_hum_1_RememberMe.wav,RememberMe,S28,hum,1,44100,2,19.99235827664399
S28_hum_2_Friend.wav,data/MLEndHWII_sample_800/S28_hum_2_Friend.wav,Friend,S28,hum,2,44100,2,23.029002267573695
S28_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S28_whistle_1_Necessities.wav,Necessities,S28,whistle,1,44100,2,19.690521541950112
S28_whistle_2_Married.wav,data/MLEndHWII_sample_800/S28_whistle_2_Married.wav,Married,S28,whistle,2,44100,2,19.229637188208617
S28_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S28_whistle_2_TryEverything.wav,TryEverything,S28,whistle,2,44100,2,20.038820861678005
S29_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S29_hum_2_Necessities.wav,Necessities,S29,hum,2,44100,2,20.826009070294784
S29_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S29_hum_3_NewYork.wav,NewYork,S29,hum,3,44100,2,17.081791383219954
S29_hum_4_Friend.wav,data/MLEndHWII_sample_800/S29_hum_4_Friend.wav,Friend,S29,hum,4,44100,2,19.577936507936506
S29_hum_4_Happy.wav,data/MLEndHWII_sample_800/S29_hum_4_Happy.wav,Happy,S29,hum,4,44100,2,16.849591836734692
S2_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S2_whistle_1_Friend.wav,Friend,S2,whistle,1,44100,2,33.466371882086165
S2_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S2_whistle_1_Happy.wav,Happy,S2,whistle,1,44100,2,29.867278911564625
S2_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S2_whistle_1_TryEverything.wav,TryEverything,S2,whistle,1,44100,2,35.87544217687075
S2_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S2_whistle_2_NewYork.wav,NewYork,S2,whistle,2,44100,2,17.967052154195013
S30_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S30_hum_1_Feeling.wav,Feeling,S30,hum,1,44100,2,20.826009070294784
S30_hum_3_Married.wav,data/MLEndHWII_sample_800/S30_hum_3_Married.wav,Married,S30,hum,3,44100,2,17.546190476190475
S30_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S30_hum_3_TryEverything.wav,TryEverything,S30,hum,3,44100,2,16.05140589569161
S30_hum_4_Necessities.wav,data/MLEndHWII_sample_800/S30_hum_4_Necessities.wav,Necessities,S30,hum,4,44100,2,17.22691609977324
S31_hum_1_Happy.wav,data/MLEndHWII_sample_800/S31_hum_1_Happy.wav,Happy,S31,hum,1,44100,1,28.28517006802721
S31_hum_2_Friend.wav,data/MLEndHWII_sample_800/S31_hum_2_Friend.wav,Friend,S31,hum,2,44100,1,35.76981859410431
S31_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S31_hum_2_NewYork.wav,NewYork,S31,hum,2,44100,1,20.33687074829932
S31_hum_3_RememberMe.wav,data/MLEndHWII_sample_800/S31_hum_3_RememberMe.wav,RememberMe,S31,hum,3,44100,1,35.76981859410431
S32_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S32_hum_2_TryEverything.wav,TryEverything,S32,hum,2,44100,1,16.495487528344672
S32_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S32_whistle_1_Feeling.wav,Feeling,S32,whistle,1,44100,1,18.724603174603175
S32_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S32_whistle_2_Friend.wav,Friend,S32,whistle,2,44100,1,20.39643990929705
S32_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S32_whistle_2_Necessities.wav,Necessities,S32,whistle,2,44100,1,19.46764172335601
S33_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S33_hum_1_NewYork.wav,NewYork,S33,hum,1,44100,2,20.050430839002267
S33_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S33_hum_1_TryEverything.wav,TryEverything,S33,hum,1,44100,2,20.166916099773243
S33_hum_2_Feeling.wav,data/MLEndHWII_sample_800/S33_hum_2_Feeling.wav,Feeling,S33,hum,2,44100,2,20.038820861678005
S33_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S33_whistle_2_Friend.wav,Friend,S33,whistle,2,44100,2,20.050430839002267
S34_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S34_hum_2_TryEverything.wav,TryEverything,S34,hum,2,44100,1,21.607278911564627
S34_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S34_whistle_1_Friend.wav,Friend,S34,whistle,1,44100,1,22.63002267573696
S34_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S34_whistle_1_Happy.wav,Happy,S34,whistle,1,44100,1,21.518344671201813
S34_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S34_whistle_2_Necessities.wav,Necessities,S34,whistle,2,44100,1,20.89580498866213
S35_hum_2_Happy.wav,data/MLEndHWII_sample_800/S35_hum_2_Happy.wav,Happy,S35,hum,2,44100,1,19.239909297052154
S35_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S35_hum_2_NewYork.wav,NewYork,S35,hum,2,44100,1,16.741587301587302
S35_hum_3_Feeling.wav,data/MLEndHWII_sample_800/S35_hum_3_Feeling.wav,Feeling,S35,hum,3,44100,1,17.356916099773244
S35_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S35_hum_3_TryEverything.wav,TryEverything,S35,hum,3,44100,1,15.625056689342404
S36_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S36_hum_1_Feeling.wav,Feeling,S36,hum,1,44100,2,33.7856462585034
S36_hum_1_Married.wav,data/MLEndHWII_sample_800/S36_hum_1_Married.wav,Married,S36,hum,1,44100,2,30.53485260770975
S36_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S36_hum_1_RememberMe.wav,RememberMe,S36,hum,1,44100,2,37.93621315192744
S36_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S36_whistle_1_Happy.wav,Happy,S36,whistle,1,44100,2,29.635079365079363
S36_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S36_whistle_1_TryEverything.wav,TryEverything,S36,whistle,1,44100,2,30.926689342403627
S38_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S38_hum_1_Feeling.wav,Feeling,S38,hum,1,44100,1,20.06204081632653
S38_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S38_hum_2_Necessities.wav,Necessities,S38,hum,2,44100,1,18.854603174603174
S38_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S38_whistle_1_Happy.wav,Happy,S38,whistle,1,44100,1,24.03265306122449
S38_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S38_whistle_1_RememberMe.wav,RememberMe,S38,whistle,1,44100,1,20.368707482993198
S39_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S39_hum_1_Necessities.wav,Necessities,S39,hum,1,44100,2,18.025102040816325
S39_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S39_whistle_2_Friend.wav,Friend,S39,whistle,2,44100,2,19.969773242630385
S39_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S39_whistle_2_Happy.wav,Happy,S39,whistle,2,44100,2,19.519886621315194
S39_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S39_whistle_2_NewYork.wav,NewYork,S39,whistle,2,44100,2,16.835079365079366
S3_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S3_whistle_2_Friend.wav,Friend,S3,whistle,2,44100,1,17.157551020408164
S3_whistle_2_Married.wav,data/MLEndHWII_sample_800/S3_whistle_2_Married.wav,Married,S3,whistle,2,44100,1,19.277097505668934
S3_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S3_whistle_2_Necessities.wav,Necessities,S3,whistle,2,44100,1,17.223786848072564
S3_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S3_whistle_2_RememberMe.wav,RememberMe,S3,whistle,2,44100,1,18.945918367346938
S3_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S3_whistle_2_TryEverything.wav,TryEverything,S3,whistle,2,44100,1,15.369183673469388
S40_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S40_hum_2_Necessities.wav,Necessities,S40,hum,2,44100,1,17.29705215419501
S40_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S40_whistle_1_Friend.wav,Friend,S40,whistle,1,44100,1,18.52795918367347
S40_whistle_2_Married.wav,data/MLEndHWII_sample_800/S40_whistle_2_Married.wav,Married,S40,whistle,2,44100,1,16.584421768707482
S40_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S40_whistle_2_NewYork.wav,NewYork,S40,whistle,2,44100,1,15.61265306122449
S41_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S41_whistle_1_Feeling.wav,Feeling,S41,whistle,1,44100,1,20.210680272108842
S41_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S41_whistle_1_Necessities.wav,Necessities,S41,whistle,1,44100,1,18.260204081632654
S41_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S41_whistle_1_TryEverything.wav,TryEverything,S41,whistle,1,44100,1,19.736961451247165
S41_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S41_whistle_2_Happy.wav,Happy,S41,whistle,2,44100,1,19.189002267573695
S42_hum_2_Friend.wav,data/MLEndHWII_sample_800/S42_hum_2_Friend.wav,Friend,S42,hum,2,44100,2,26.958367346938775
S42_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S42_whistle_1_Necessities.wav,Necessities,S42,whistle,1,44100,2,27.411156462585033
S42_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S42_whistle_1_NewYork.wav,NewYork,S42,whistle,1,44100,2,16.774126984126983
S42_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S42_whistle_1_TryEverything.wav,TryEverything,S42,whistle,1,44100,2,33.39961451247166
S42_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S42_whistle_2_Feeling.wav,Feeling,S42,whistle,2,44100,2,26.805147392290248
S43_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S43_whistle_1_Feeling.wav,Feeling,S43,whistle,1,44100,2,21.599002267573695
S43_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S43_whistle_1_Happy.wav,Happy,S43,whistle,1,44100,2,21.299002267573695
S43_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S43_whistle_1_NewYork.wav,NewYork,S43,whistle,1,44100,2,21.999002267573697
S43_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S43_whistle_1_TryEverything.wav,TryEverything,S43,whistle,1,44100,2,21.599002267573695
S44_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S44_whistle_1_Friend.wav,Friend,S44,whistle,1,44100,1,16.19145124716553
S44_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S44_whistle_1_TryEverything.wav,TryEverything,S44,whistle,1,44100,1,17.635555555555555
S44_whistle_2_Married.wav,data/MLEndHWII_sample_800/S44_whistle_2_Married.wav,Married,S44,whistle,2,44100,1,26.82111111111111
S44_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S44_whistle_2_Necessities.wav,Necessities,S44,whistle,2,44100,1,20.014580498866213
S44_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S44_whistle_2_RememberMe.wav,RememberMe,S44,whistle,2,44100,1,26.33984126984127
S45_hum_1_Happy.wav,data/MLEndHWII_sample_800/S45_hum_1_Happy.wav,Happy,S45,hum,1,44100,1,29.210702947845807
S45_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S45_hum_1_NewYork.wav,NewYork,S45,hum,1,44100,1,20.2359410430839
S45_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S45_whistle_1_Friend.wav,Friend,S45,whistle,1,44100,1,36.28857142857143
S45_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S45_whistle_1_RememberMe.wav,RememberMe,S45,whistle,1,44100,1,35.79943310657596
S46_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S46_hum_1_Feeling.wav,Feeling,S46,hum,1,44100,1,22.94843537414966
S46_hum_2_RememberMe.wav,data/MLEndHWII_sample_800/S46_hum_2_RememberMe.wav,RememberMe,S46,hum,2,44100,1,22.059092970521544
S46_hum_3_Friend.wav,data/MLEndHWII_sample_800/S46_hum_3_Friend.wav,Friend,S46,hum,3,44100,1,20.2359410430839
S46_hum_4_Necessities.wav,data/MLEndHWII_sample_800/S46_hum_4_Necessities.wav,Necessities,S46,hum,4,44100,1,17.656848072562358
S47_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S47_hum_2_NewYork.wav,NewYork,S47,hum,2,44100,2,16.54482993197279
S47_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S47_whistle_1_Feeling.wav,Feeling,S47,whistle,1,44100,2,19.287687074829932
S47_whistle_1_Married.wav,data/MLEndHWII_sample_800/S47_whistle_1_Married.wav,Married,S47,whistle,1,44100,2,18.649138321995466
S47_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S47_whistle_1_TryEverything.wav,TryEverything,S47,whistle,1,44100,2,18.721700680272107
S48_hum_1_Happy.wav,data/MLEndHWII_sample_800/S48_hum_1_Happy.wav,Happy,S48,hum,1,44100,1,18.874965986394557
S48_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S48_hum_1_RememberMe.wav,RememberMe,S48,hum,1,44100,1,20.003990929705214
S48_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S48_whistle_1_TryEverything.wav,TryEverything,S48,whistle,1,44100,1,19.99238095238095
S48_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S48_whistle_2_Friend.wav,Friend,S48,whistle,2,44100,1,20.36609977324263
S48_whistle_2_Married.wav,data/MLEndHWII_sample_800/S48_whistle_2_Married.wav,Married,S48,whistle,2,44100,1,20.038820861678005
S49_hum_1_Happy.wav,data/MLEndHWII_sample_800/S49_hum_1_Happy.wav,Happy,S49,hum,1,44100,1,23.623038548752834
S49_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S49_hum_2_TryEverything.wav,TryEverything,S49,hum,2,44100,1,32.20607709750567
S49_hum_3_Friend.wav,data/MLEndHWII_sample_800/S49_hum_3_Friend.wav,Friend,S49,hum,3,44100,1,33.7966439909297
S49_hum_4_Necessities.wav,data/MLEndHWII_sample_800/S49_hum_4_Necessities.wav,Necessities,S49,hum,4,44100,1,27.213786848072562
S49_hum_4_RememberMe.wav,data/MLEndHWII_sample_800/S49_hum_4_RememberMe.wav,RememberMe,S49,hum,4,44100,1,19.458321995464853
S4_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S4_hum_2_Necessities.wav,Necessities,S4,hum,2,44100,2,30.447777777777777
S4_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S4_whistle_1_NewYork.wav,NewYork,S4,whistle,1,44100,2,19.79562358276644
S4_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S4_whistle_2_Friend.wav,Friend,S4,whistle,2,44100,2,35.396530612244895
S4_whistle_2_Married.wav,data/MLEndHWII_sample_800/S4_whistle_2_Married.wav,Married,S4,whistle,2,44100,2,32.01512471655329
S50_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S50_whistle_1_NewYork.wav,NewYork,S50,whistle,1,44100,1,20.187460317460317
S50_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S50_whistle_2_Feeling.wav,Feeling,S50,whistle,2,44100,1,21.00015873015873
